shipment_id,supplier_id,product_id,shipped_quantity,dispatch_date,expected_delivery_date,status,destination_warehouse,_ingested_at,_source_file,_pipeline_version,_fail_reason
SHP06467,S020,P014,267,2023-09-27,2023-10-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06468,S008,P022,170,2024-12-26,2025-01-02,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06469,S072,P076,357,2024-09-09,2024-09-15,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06470,S099,P088,379,2024-06-07,2024-06-12,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06471,S061,P006,102,2024-11-21,2024-11-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06472,S038,P076,98,2024-03-11,2024-03-16,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06473,S063,P024,328,2024-09-06,2024-09-12,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06474,S062,P077,238,2023-10-21,2023-10-24,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06475,S040,P019,144,2023-06-18,2023-06-24,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06476,S080,P037,249,2023-07-17,2023-07-20,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06477,S070,P014,234,2023-11-09,2023-11-13,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06478,S061,P097,249,2023-08-22,2023-08-29,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06479,S082,P066,432,2024-07-12,2024-07-19,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06480,S071,P041,125,2023-02-04,2023-02-11,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06481,S099,P048,273,2024-03-25,2024-04-01,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06482,S005,P015,493,2024-02-19,2024-02-26,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06483,S073,P012,483,2024-11-05,2024-11-11,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06484,S014,P050,132,2023-05-13,2023-05-18,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06485,S005,P031,61,2023-05-23,2023-05-29,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06486,S001,P007,353,2023-11-13,2023-11-18,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06487,S018,P080,187,2023-08-22,2023-08-28,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06488,S049,P038,298,2024-11-14,2024-11-17,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06489,S002,P074,381,2024-07-22,2024-07-29,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06490,S071,P021,152,2024-08-23,2024-08-29,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06491,S020,P046,311,2024-06-21,2024-06-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06492,S035,P020,405,2024-12-01,2024-12-08,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06493,S001,P007,128,2023-03-20,2023-03-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06494,S087,P052,315,2023-03-24,2023-03-29,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06495,S009,P063,311,2023-05-06,2023-05-11,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06496,S039,P045,303,2024-06-16,2024-06-20,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06497,S014,P029,437,2024-03-29,2024-04-01,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06498,S057,P066,156,2023-03-08,2023-03-14,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06499,S009,P053,155,2023-09-05,2023-09-10,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06500,S094,P048,493,2024-08-21,2024-08-25,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06501,S022,P081,206,2023-09-03,2023-09-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06502,S096,P074,103,2023-10-31,2023-11-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06503,S074,P061,85,2023-07-17,2023-07-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06504,S098,P033,220,2023-05-05,2023-05-10,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06505,S007,P025,274,2024-06-24,2024-06-30,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06506,S036,P059,58,2024-02-05,2024-02-12,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06507,S042,P032,212,2024-07-20,2024-07-25,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06508,S027,P091,171,2023-12-11,2023-12-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06509,S017,P050,365,2024-01-15,2024-01-20,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06510,S003,P056,496,2024-11-13,2024-11-16,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06511,S029,P045,56,2024-06-29,2024-07-04,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06512,S030,P036,477,2023-07-18,2023-07-21,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06513,S035,P080,138,2024-09-17,2024-09-20,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06514,S071,P073,298,2023-02-08,2023-02-11,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06515,S033,P093,467,2024-05-29,2024-06-05,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06516,S011,P056,354,2023-03-16,2023-03-19,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06517,S011,P049,401,2023-04-22,2023-04-25,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06518,S047,P070,341,2023-01-23,2023-01-29,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06519,S028,P028,158,2023-04-15,2023-04-19,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06520,S059,P037,275,2024-06-13,2024-06-17,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06521,S030,P030,368,2023-01-26,2023-02-01,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06522,S056,P071,105,2024-10-19,2024-10-24,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06523,S067,P043,124,2024-12-18,2024-12-21,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06524,S008,P019,384,2024-07-29,2024-08-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06525,S021,P075,154,2023-11-30,2023-12-05,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06526,S075,P028,476,2024-10-11,2024-10-14,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06527,S028,P096,304,2024-04-28,2024-05-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06528,S068,P026,234,2024-11-05,2024-11-09,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06529,S060,P016,288,2024-10-09,2024-10-16,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06530,S086,P038,299,2023-01-07,2023-01-10,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06531,S087,P085,228,2023-12-31,2024-01-03,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06532,S022,P044,209,2024-03-13,2024-03-16,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06533,S097,P055,210,2024-05-27,2024-06-02,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06534,S037,P053,447,2024-11-24,2024-11-28,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06535,S059,P033,454,2024-09-10,2024-09-16,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06536,S049,P086,313,2023-07-15,2023-07-20,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06537,S035,P094,350,2024-07-17,2024-07-21,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06538,S008,P100,487,2023-03-06,2023-03-11,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06539,S003,P002,383,2023-11-19,2023-11-22,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06540,S079,P084,183,2023-03-09,2023-03-15,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06541,S001,P089,484,2023-05-17,2023-05-20,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06542,S055,P063,153,2023-05-13,2023-05-19,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06543,S100,P002,398,2024-12-25,2024-12-28,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06544,S042,P061,227,2024-06-06,2024-06-12,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06545,S007,P089,173,2023-04-17,2023-04-22,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06546,S041,P066,289,2023-09-15,2023-09-22,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06547,S051,P005,79,2023-12-08,2023-12-15,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06548,S024,P069,471,2023-03-27,2023-04-02,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06549,S082,P090,218,2024-09-07,2024-09-13,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06550,S017,P017,157,2024-09-10,2024-09-15,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06551,S079,P020,481,2024-04-12,2024-04-17,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06552,S099,P012,439,2023-10-26,2023-10-30,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06553,S028,P036,136,2024-02-02,2024-02-07,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06554,S040,P096,469,2024-05-06,2024-05-09,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06555,S079,P096,247,2024-08-30,2024-09-03,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06556,S018,P071,224,2023-10-15,2023-10-18,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06557,S017,P077,262,2023-07-08,2023-07-14,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06558,S090,P081,161,2024-12-05,2024-12-10,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06559,S018,P002,191,2023-09-08,2023-09-13,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06560,S028,P033,303,2023-05-06,2023-05-12,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06561,S033,P055,204,2024-05-13,2024-05-20,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06562,S089,P046,352,2024-03-17,2024-03-24,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06563,S043,P076,70,2024-02-25,2024-03-02,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06564,S070,P020,205,2024-11-07,2024-11-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06565,S082,P006,226,2024-06-16,2024-06-23,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06566,S002,P093,494,2023-10-23,2023-10-30,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06567,S024,P095,258,2023-09-15,2023-09-19,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06568,S016,P083,464,2024-11-04,2024-11-10,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06569,S032,P030,332,2023-05-24,2023-05-28,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06570,S077,P017,496,2023-03-02,2023-03-07,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06571,S013,P049,288,2024-11-22,2024-11-28,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06572,S061,P034,207,2024-03-18,2024-03-21,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06573,S005,P061,434,2024-04-07,2024-04-14,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06574,S064,P010,179,2023-07-03,2023-07-06,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06575,S049,P087,75,2023-07-23,2023-07-27,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06576,S022,P051,83,2024-06-25,2024-06-28,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06577,S024,P043,274,2023-12-08,2023-12-14,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06578,S057,P049,327,2023-01-04,2023-01-10,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06579,S063,P001,387,2023-03-27,2023-04-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06580,S029,P086,411,2024-06-24,2024-07-01,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06581,S025,P055,459,2023-12-04,2023-12-10,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06582,S059,P005,360,2023-05-10,2023-05-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06583,S068,P017,257,2023-04-23,2023-04-26,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06584,S084,P092,485,2024-10-14,2024-10-18,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06585,S089,P100,423,2023-02-19,2023-02-26,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06586,S096,P011,364,2024-03-12,2024-03-18,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06587,S065,P004,359,2024-03-30,2024-04-02,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06588,S070,P066,324,2023-04-23,2023-04-28,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06589,S077,P016,101,2024-09-01,2024-09-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06590,S070,P001,194,2024-02-11,2024-02-15,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06591,S024,P095,177,2024-11-08,2024-11-12,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06592,S066,P055,53,2024-01-08,2024-01-15,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06593,S086,P082,407,2023-03-11,2023-03-16,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06594,S031,P019,324,2024-05-28,2024-05-31,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06595,S027,P062,144,2024-02-04,2024-02-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06596,S065,P084,212,2023-03-12,2023-03-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06597,S063,P024,345,2023-08-02,2023-08-08,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06598,S023,P034,264,2023-07-25,2023-07-30,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06599,S078,P028,161,2023-01-17,2023-01-24,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06600,S059,P086,353,2023-03-18,2023-03-25,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06601,S091,P053,98,2024-07-03,2024-07-09,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06602,S089,P083,357,2024-10-07,2024-10-13,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06603,S042,P047,205,2024-06-28,2024-07-03,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06604,S095,P048,258,2024-04-11,2024-04-14,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06605,S056,P076,146,2024-02-09,2024-02-15,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06606,S015,P007,266,2024-05-06,2024-05-10,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06607,S016,P026,309,2024-07-30,2024-08-06,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06608,S059,P001,102,2023-11-21,2023-11-26,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06609,S082,P078,305,2024-10-06,2024-10-11,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06610,S041,P049,159,2023-03-16,2023-03-23,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06611,S060,P031,451,2023-02-01,2023-02-08,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06612,S013,P085,484,2023-05-02,2023-05-05,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06613,S073,P051,135,2023-03-31,2023-04-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06614,S071,P057,213,2024-06-09,2024-06-14,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06615,S099,P093,385,2023-11-01,2023-11-05,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06616,S053,P062,183,2024-01-19,2024-01-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06617,S048,P034,402,2023-08-30,2023-09-05,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06618,S054,P029,498,2024-05-02,2024-05-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06619,S032,P011,453,2024-12-25,2024-12-29,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06620,S046,P028,213,2023-03-26,2023-03-31,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06621,S012,P084,218,2024-05-03,2024-05-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06622,S037,P063,115,2024-11-22,2024-11-26,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06623,S027,P071,206,2023-01-28,2023-01-31,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06624,S066,P054,77,2023-06-30,2023-07-04,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06625,S083,P004,157,2023-12-08,2023-12-12,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06626,S032,P088,339,2023-09-20,2023-09-23,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06627,S029,P099,110,2023-09-02,2023-09-08,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06628,S041,P070,497,2024-03-13,2024-03-17,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06629,S031,P009,133,2023-08-18,2023-08-25,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06630,S016,P084,88,2023-06-25,2023-06-30,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06631,S074,P021,434,2024-12-14,2024-12-17,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06632,S059,P029,109,2024-01-02,2024-01-05,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06633,S066,P007,211,2024-10-11,2024-10-18,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06634,S044,P069,442,2023-07-01,2023-07-06,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06635,S076,P075,313,2023-07-24,2023-07-30,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06636,S040,P088,84,2023-03-26,2023-03-30,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06637,S061,P001,364,2024-11-25,2024-11-29,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06638,S080,P017,268,2024-01-02,2024-01-07,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06639,S030,P090,56,2024-12-19,2024-12-23,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06640,S092,P039,303,2024-05-30,2024-06-06,DISPATCHED,WH-BANGALORE,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06641,S015,P033,467,2023-10-01,2023-10-06,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06642,S049,P050,246,2024-05-10,2024-05-13,DISPATCHED,WH-MUMBAI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06643,S030,P065,489,2023-09-18,2023-09-23,DISPATCHED,WH-DELHI,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
SHP06644,S004,P079,146,2024-03-08,2024-03-13,DISPATCHED,WH-HYDERABAD,2026-07-12 23:15:22.781407,supplier_shipments.csv,1.0,
