shipment_id,supplier_id,product_id,shipped_quantity,dispatch_date,expected_delivery_date,status,destination_warehouse
SHP04821,S080,P075,87,2023-05-04,2023-05-08,DISPATCHED,WH-DELHI
SHP04822,S017,P073,126,2024-08-23,2024-08-30,DISPATCHED,WH-BANGALORE
SHP04823,S062,P024,100,2024-11-20,2024-11-26,DISPATCHED,WH-BANGALORE
SHP04824,S097,P082,312,2024-08-26,2024-08-30,DISPATCHED,WH-BANGALORE
SHP04825,S044,P060,442,2023-12-10,2023-12-17,DISPATCHED,WH-BANGALORE
SHP04826,S027,P021,311,2024-07-14,2024-07-18,DISPATCHED,WH-BANGALORE
SHP04827,S057,P042,333,2024-05-24,2024-05-29,DISPATCHED,WH-BANGALORE
SHP04828,S096,P085,88,2024-01-08,2024-01-15,DISPATCHED,WH-MUMBAI
SHP04829,S081,P040,356,2024-01-04,2024-01-08,DISPATCHED,WH-DELHI
SHP04830,S068,P016,272,2024-01-17,2024-01-22,DISPATCHED,WH-MUMBAI
SHP04831,S094,P019,287,2024-09-20,2024-09-25,DISPATCHED,WH-MUMBAI
SHP04832,S070,P028,383,2023-06-09,2023-06-15,DISPATCHED,WH-DELHI
SHP04833,S067,P001,330,2024-05-23,2024-05-26,DISPATCHED,WH-MUMBAI
SHP04834,S074,P092,122,2024-11-28,2024-12-01,DISPATCHED,WH-DELHI
SHP04835,S002,P096,158,2023-08-19,2023-08-24,DISPATCHED,WH-DELHI
SHP04836,S076,P048,481,2024-12-26,2024-12-30,DISPATCHED,WH-DELHI
SHP04837,S095,P056,423,2023-04-16,2023-04-19,DISPATCHED,WH-HYDERABAD
SHP04838,S075,P083,244,2024-11-27,2024-12-02,DISPATCHED,WH-HYDERABAD
SHP04839,S050,P098,474,2024-08-18,2024-08-21,DISPATCHED,WH-HYDERABAD
SHP04840,S003,P068,456,2023-06-21,2023-06-26,DISPATCHED,WH-MUMBAI
SHP04841,S008,P095,374,2023-06-19,2023-06-25,DISPATCHED,WH-DELHI
SHP04842,S030,P054,201,2024-04-24,2024-05-01,DISPATCHED,WH-DELHI
SHP04843,S032,P062,353,2023-01-07,2023-01-13,DISPATCHED,WH-HYDERABAD
SHP04844,S004,P072,128,2023-08-11,2023-08-15,DISPATCHED,WH-DELHI
SHP04845,S013,P064,340,2024-03-03,2024-03-08,DISPATCHED,WH-MUMBAI
SHP04846,S050,P026,489,2023-06-22,2023-06-27,DISPATCHED,WH-MUMBAI
SHP04847,S045,P041,213,2023-12-20,2023-12-23,DISPATCHED,WH-HYDERABAD
SHP04848,S031,P003,193,2023-11-26,2023-12-02,DISPATCHED,WH-DELHI
SHP04849,S016,P069,298,2023-08-06,2023-08-12,DISPATCHED,WH-HYDERABAD
SHP04850,S023,P040,473,2024-11-13,2024-11-17,DISPATCHED,WH-MUMBAI
SHP04851,S079,P086,154,2023-03-17,2023-03-21,DISPATCHED,WH-DELHI
SHP04852,S091,P083,51,2023-03-11,2023-03-14,DISPATCHED,WH-DELHI
SHP04853,S060,P029,136,2023-09-30,2023-10-06,DISPATCHED,WH-MUMBAI
SHP04854,S009,P095,380,2023-02-28,2023-03-06,DISPATCHED,WH-HYDERABAD
SHP04855,S065,P042,158,2023-11-26,2023-12-01,DISPATCHED,WH-MUMBAI
SHP04856,S021,P044,437,2023-04-30,2023-05-03,DISPATCHED,WH-HYDERABAD
SHP04857,S069,P072,469,2024-05-22,2024-05-28,DISPATCHED,WH-DELHI
SHP04858,S004,P079,166,2024-05-16,2024-05-23,DISPATCHED,WH-HYDERABAD
SHP04859,S077,P067,341,2023-02-18,2023-02-25,DISPATCHED,WH-MUMBAI
SHP04860,S067,P067,446,2023-07-06,2023-07-12,DISPATCHED,WH-BANGALORE
SHP04861,S034,P085,451,2024-03-16,2024-03-19,DISPATCHED,WH-DELHI
SHP04862,S037,P052,263,2023-08-21,2023-08-26,DISPATCHED,WH-BANGALORE
SHP04863,S093,P070,354,2024-06-13,2024-06-20,DISPATCHED,WH-HYDERABAD
SHP04864,S075,P019,435,2023-07-03,2023-07-06,DISPATCHED,WH-BANGALORE
SHP04865,S073,P100,365,2024-06-03,2024-06-09,DISPATCHED,WH-MUMBAI
SHP04866,S006,P064,149,2024-06-23,2024-06-29,DISPATCHED,WH-HYDERABAD
SHP04867,S078,P058,448,2023-12-07,2023-12-13,DISPATCHED,WH-HYDERABAD
SHP04868,S036,P041,271,2024-05-21,2024-05-25,DISPATCHED,WH-MUMBAI
SHP04869,S028,P003,272,2023-08-25,2023-08-31,DISPATCHED,WH-MUMBAI
SHP04870,S051,P029,218,2023-12-12,2023-12-16,DISPATCHED,WH-MUMBAI
SHP04871,S082,P024,358,2024-02-06,2024-02-13,DISPATCHED,WH-BANGALORE
SHP04872,S054,P004,392,2024-09-30,2024-10-07,DISPATCHED,WH-HYDERABAD
SHP04873,S079,P074,433,2023-04-10,2023-04-14,DISPATCHED,WH-MUMBAI
SHP04874,S008,P036,307,2024-07-29,2024-08-02,DISPATCHED,WH-DELHI
SHP04875,S098,P050,260,2023-07-26,2023-08-01,DISPATCHED,WH-HYDERABAD
SHP04876,S039,P072,479,2023-03-06,2023-03-13,DISPATCHED,WH-MUMBAI
SHP04877,S050,P084,448,2024-01-28,2024-02-01,DISPATCHED,WH-MUMBAI
SHP04878,S058,P020,178,2024-11-17,2024-11-21,DISPATCHED,WH-MUMBAI
SHP04879,S008,P068,294,2023-05-13,2023-05-19,DISPATCHED,WH-HYDERABAD
SHP04880,S003,P061,282,2024-08-17,2024-08-21,DISPATCHED,WH-MUMBAI
SHP04881,S020,P009,60,2024-04-14,2024-04-20,DISPATCHED,WH-HYDERABAD
SHP04882,S064,P098,452,2023-05-09,2023-05-15,DISPATCHED,WH-HYDERABAD
SHP04883,S059,P020,377,2023-11-25,2023-12-02,DISPATCHED,WH-BANGALORE
SHP04884,S088,P089,345,2023-08-21,2023-08-24,DISPATCHED,WH-MUMBAI
SHP04885,S042,P044,415,2024-06-02,2024-06-07,DISPATCHED,WH-DELHI
SHP04886,S059,P025,150,2023-05-16,2023-05-21,DISPATCHED,WH-HYDERABAD
SHP04887,S082,P081,264,2024-07-20,2024-07-27,DISPATCHED,WH-BANGALORE
SHP04888,S015,P064,102,2024-06-19,2024-06-26,DISPATCHED,WH-DELHI
SHP04889,S040,P073,270,2024-10-28,2024-11-02,DISPATCHED,WH-MUMBAI
SHP04890,S085,P070,235,2024-07-27,2024-07-30,DISPATCHED,WH-MUMBAI
SHP04891,S098,P077,433,2024-03-12,2024-03-16,DISPATCHED,WH-BANGALORE
SHP04892,S029,P050,318,2024-12-28,2025-01-01,DISPATCHED,WH-BANGALORE
SHP04893,S015,P055,485,2024-09-20,2024-09-24,DISPATCHED,WH-DELHI
SHP04894,S023,P099,224,2023-10-11,2023-10-16,DISPATCHED,WH-HYDERABAD
SHP04895,S071,P057,195,2023-06-02,2023-06-09,DISPATCHED,WH-HYDERABAD
SHP04896,S086,P046,283,2024-08-01,2024-08-08,DISPATCHED,WH-HYDERABAD
SHP04897,S034,P079,53,2024-03-05,2024-03-08,DISPATCHED,WH-BANGALORE
SHP04898,S062,P040,194,2023-01-10,2023-01-17,DISPATCHED,WH-BANGALORE
SHP04899,S019,P098,141,2024-03-23,2024-03-26,DISPATCHED,WH-MUMBAI
SHP04900,S043,P049,225,2024-04-17,2024-04-21,DISPATCHED,WH-HYDERABAD
SHP04901,S055,P016,111,2023-09-06,2023-09-11,DISPATCHED,WH-BANGALORE
SHP04902,S075,P080,397,2024-04-24,2024-05-01,DISPATCHED,WH-HYDERABAD
SHP04903,S095,P005,225,2023-11-08,2023-11-14,DISPATCHED,WH-HYDERABAD
SHP04904,S087,P003,191,2024-08-29,2024-09-01,DISPATCHED,WH-BANGALORE
SHP04905,S043,P100,150,2024-12-16,2024-12-21,DISPATCHED,WH-DELHI
SHP04906,S075,P067,96,2024-05-14,2024-05-18,DISPATCHED,WH-BANGALORE
SHP04907,S070,P016,101,2024-02-11,2024-02-15,DISPATCHED,WH-HYDERABAD
SHP04908,S050,P002,284,2024-08-27,2024-09-03,DISPATCHED,WH-BANGALORE
SHP04909,S066,P073,403,2024-10-14,2024-10-18,DISPATCHED,WH-DELHI
SHP04910,S081,P045,216,2023-04-30,2023-05-06,DISPATCHED,WH-DELHI
SHP04911,S073,P045,294,2023-05-08,2023-05-14,DISPATCHED,WH-BANGALORE
SHP04912,S022,P082,491,2024-05-10,2024-05-15,DISPATCHED,WH-DELHI
SHP04913,S018,P058,314,2023-02-21,2023-02-24,DISPATCHED,WH-BANGALORE
SHP04914,S051,P065,449,2024-09-14,2024-09-20,DISPATCHED,WH-DELHI
SHP04915,S075,P033,139,2024-03-08,2024-03-13,DISPATCHED,WH-HYDERABAD
SHP04916,S052,P063,80,2024-10-26,2024-10-31,DISPATCHED,WH-BANGALORE
SHP04917,S055,P019,176,2024-09-28,2024-10-03,DISPATCHED,WH-DELHI
SHP04918,S054,P019,207,2023-10-13,2023-10-20,DISPATCHED,WH-DELHI
SHP04919,S055,P090,419,2024-10-25,2024-10-29,DISPATCHED,WH-DELHI
SHP04920,S073,P100,487,2024-03-22,2024-03-28,DISPATCHED,WH-DELHI
SHP04921,S069,P093,245,2023-09-29,2023-10-02,DISPATCHED,WH-DELHI
SHP04922,S034,P063,231,2024-10-24,2024-10-30,DISPATCHED,WH-MUMBAI
SHP04923,S028,P034,270,2023-01-03,2023-01-06,DISPATCHED,WH-MUMBAI
SHP04924,S099,P072,130,2023-06-03,2023-06-09,DISPATCHED,WH-MUMBAI
SHP04925,S093,P099,324,2024-01-18,2024-01-24,DISPATCHED,WH-DELHI
SHP04926,S035,P086,348,2024-11-23,2024-11-29,DISPATCHED,WH-DELHI
SHP04927,S086,P032,140,2023-03-17,2023-03-21,DISPATCHED,WH-MUMBAI
SHP04928,S099,P072,161,2023-01-04,2023-01-09,DISPATCHED,WH-HYDERABAD
SHP04929,S007,P017,377,2023-03-08,2023-03-11,DISPATCHED,WH-MUMBAI
SHP04930,S087,P073,435,2024-01-18,2024-01-25,DISPATCHED,WH-BANGALORE
SHP04931,S073,P054,429,2023-10-22,2023-10-26,DISPATCHED,WH-BANGALORE
SHP04932,S082,P001,238,2023-04-18,2023-04-23,DISPATCHED,WH-HYDERABAD
SHP04933,S051,P002,137,2024-10-10,2024-10-16,DISPATCHED,WH-DELHI
SHP04934,S039,P016,484,2024-07-22,2024-07-26,DISPATCHED,WH-MUMBAI
SHP04935,S095,P058,380,2024-06-14,2024-06-21,DISPATCHED,WH-DELHI
SHP04936,S018,P051,260,2023-06-18,2023-06-22,DISPATCHED,WH-HYDERABAD
SHP04937,S066,P025,433,2023-01-13,2023-01-16,DISPATCHED,WH-HYDERABAD
SHP04938,S039,P040,318,2023-05-27,2023-05-30,DISPATCHED,WH-DELHI
SHP04939,S014,P075,99,2024-02-04,2024-02-10,DISPATCHED,WH-BANGALORE
SHP04940,S017,P053,190,2024-10-20,2024-10-23,DISPATCHED,WH-BANGALORE
SHP04941,S073,P016,378,2024-08-01,2024-08-07,DISPATCHED,WH-DELHI
SHP04942,S023,P024,57,2023-08-22,2023-08-26,DISPATCHED,WH-MUMBAI
SHP04943,S070,P089,346,2023-03-21,2023-03-25,DISPATCHED,WH-DELHI
SHP04944,S097,P098,277,2024-11-08,2024-11-11,DISPATCHED,WH-MUMBAI
SHP04945,S006,P006,243,2024-06-27,2024-07-03,DISPATCHED,WH-MUMBAI
SHP04946,S082,P023,200,2023-06-13,2023-06-19,DISPATCHED,WH-MUMBAI
SHP04947,S056,P009,161,2024-11-19,2024-11-22,DISPATCHED,WH-DELHI
SHP04948,S077,P047,430,2023-02-22,2023-02-26,DISPATCHED,WH-MUMBAI
SHP04949,S012,P029,272,2023-02-10,2023-02-14,DISPATCHED,WH-HYDERABAD
SHP04950,S089,P010,174,2023-05-19,2023-05-24,DISPATCHED,WH-HYDERABAD
SHP04951,S013,P075,377,2023-05-12,2023-05-17,DISPATCHED,WH-DELHI
SHP04952,S004,P018,353,2023-06-06,2023-06-09,DISPATCHED,WH-DELHI
SHP04953,S074,P057,492,2023-05-27,2023-06-01,DISPATCHED,WH-MUMBAI
SHP04954,S084,P057,170,2023-10-09,2023-10-16,DISPATCHED,WH-HYDERABAD
SHP04955,S007,P035,257,2023-12-17,2023-12-24,DISPATCHED,WH-HYDERABAD
SHP04956,S012,P030,417,2023-07-31,2023-08-06,DISPATCHED,WH-MUMBAI
SHP04957,S076,P001,134,2023-03-14,2023-03-19,DISPATCHED,WH-MUMBAI
SHP04958,S027,P017,154,2023-09-27,2023-10-04,DISPATCHED,WH-HYDERABAD
SHP04959,S082,P077,289,2023-06-07,2023-06-10,DISPATCHED,WH-BANGALORE
SHP04960,S093,P097,466,2023-02-18,2023-02-25,DISPATCHED,WH-BANGALORE
SHP04961,S097,P046,279,2024-10-10,2024-10-17,DISPATCHED,WH-DELHI
SHP04962,S039,P008,420,2024-10-19,2024-10-24,DISPATCHED,WH-BANGALORE
SHP04963,S074,P011,363,2023-01-28,2023-02-03,DISPATCHED,WH-MUMBAI
SHP04964,S021,P012,147,2023-07-01,2023-07-07,DISPATCHED,WH-DELHI
SHP04965,S003,P018,87,2023-10-14,2023-10-20,DISPATCHED,WH-BANGALORE
SHP04966,S032,P044,374,2023-01-15,2023-01-20,DISPATCHED,WH-BANGALORE
SHP04967,S002,P049,353,2024-10-17,2024-10-22,DISPATCHED,WH-DELHI
SHP04968,S096,P091,196,2023-05-20,2023-05-26,DISPATCHED,WH-BANGALORE
SHP04969,S022,P077,461,2024-09-29,2024-10-04,DISPATCHED,WH-BANGALORE
SHP04970,S065,P067,172,2024-09-28,2024-10-02,DISPATCHED,WH-DELHI
SHP04971,S093,P061,440,2023-12-08,2023-12-11,DISPATCHED,WH-BANGALORE
SHP04972,S075,P011,384,2024-11-13,2024-11-16,DISPATCHED,WH-DELHI
SHP04973,S084,P011,194,2023-10-02,2023-10-07,DISPATCHED,WH-HYDERABAD
SHP04974,S036,P077,124,2024-09-29,2024-10-02,DISPATCHED,WH-MUMBAI
SHP04975,S022,P029,332,2023-12-17,2023-12-23,DISPATCHED,WH-DELHI
SHP04976,S028,P088,165,2023-11-17,2023-11-20,DISPATCHED,WH-HYDERABAD
SHP04977,S067,P030,143,2024-11-09,2024-11-13,DISPATCHED,WH-DELHI
SHP04978,S016,P026,125,2023-07-29,2023-08-01,DISPATCHED,WH-DELHI
SHP04979,S024,P056,275,2024-09-11,2024-09-14,DISPATCHED,WH-MUMBAI
SHP04980,S087,P089,397,2023-01-12,2023-01-16,DISPATCHED,WH-BANGALORE
SHP04981,S032,P097,69,2023-08-19,2023-08-25,DISPATCHED,WH-HYDERABAD
SHP04982,S019,P046,281,2023-03-23,2023-03-27,DISPATCHED,WH-BANGALORE
SHP04983,S050,P074,406,2024-04-17,2024-04-20,DISPATCHED,WH-HYDERABAD
SHP04984,S081,P092,396,2023-08-24,2023-08-30,DISPATCHED,WH-DELHI
SHP04985,S044,P001,225,2023-07-07,2023-07-14,DISPATCHED,WH-DELHI
SHP04986,S009,P080,472,2024-12-05,2024-12-12,DISPATCHED,WH-BANGALORE
SHP04987,S033,P098,240,2023-12-01,2023-12-08,DISPATCHED,WH-MUMBAI
SHP04988,S018,P003,291,2024-04-11,2024-04-17,DISPATCHED,WH-BANGALORE
SHP04989,S023,P007,284,2024-07-15,2024-07-20,DISPATCHED,WH-BANGALORE
SHP04990,S024,P022,301,2023-07-04,2023-07-11,DISPATCHED,WH-MUMBAI
SHP04991,S052,P053,131,2024-08-14,2024-08-19,DISPATCHED,WH-DELHI
SHP04992,S066,P097,466,2024-06-20,2024-06-25,DISPATCHED,WH-DELHI
SHP04993,S028,P009,55,2023-09-03,2023-09-09,DISPATCHED,WH-DELHI
SHP04994,S064,P066,296,2023-02-07,2023-02-10,DISPATCHED,WH-BANGALORE
SHP04995,S069,P072,63,2023-02-26,2023-03-01,DISPATCHED,WH-DELHI
SHP04996,S085,P017,122,2024-06-10,2024-06-16,DISPATCHED,WH-DELHI
SHP04997,S089,P008,142,2024-07-28,2024-08-03,DISPATCHED,WH-BANGALORE
SHP04998,S015,P058,117,2024-06-20,2024-06-23,DISPATCHED,WH-DELHI
SHP04999,S038,P031,176,2023-04-28,2023-05-02,DISPATCHED,WH-BANGALORE
SHP05000,S075,P040,145,2024-11-14,2024-11-18,DISPATCHED,WH-BANGALORE
SHP05001,S022,P056,315,2024-02-11,2024-02-18,DISPATCHED,WH-BANGALORE
SHP05002,S003,P035,489,2023-11-08,2023-11-12,DISPATCHED,WH-HYDERABAD
SHP05003,S060,P061,106,2024-12-10,2024-12-17,DISPATCHED,WH-BANGALORE
SHP05004,S001,P030,470,2024-06-19,2024-06-25,DISPATCHED,WH-BANGALORE
SHP05005,S018,P035,304,2024-10-29,2024-11-04,DISPATCHED,WH-MUMBAI
SHP05006,S034,P028,105,2024-06-26,2024-07-01,DISPATCHED,WH-DELHI
SHP05007,S093,P079,456,2024-04-21,2024-04-28,DISPATCHED,WH-BANGALORE
SHP05008,S054,P050,247,2023-04-08,2023-04-15,DISPATCHED,WH-DELHI
SHP05009,S034,P083,317,2024-07-28,2024-07-31,DISPATCHED,WH-MUMBAI
SHP05010,S004,P082,251,2024-10-11,2024-10-14,DISPATCHED,WH-BANGALORE
SHP05011,S087,P081,165,2024-12-23,2024-12-29,DISPATCHED,WH-HYDERABAD
SHP05012,S088,P066,250,2023-12-31,2024-01-07,DISPATCHED,WH-HYDERABAD
SHP05013,S005,P006,374,2024-09-07,2024-09-14,DISPATCHED,WH-HYDERABAD
SHP05014,S088,P025,472,2023-11-04,2023-11-10,DISPATCHED,WH-DELHI
SHP05015,S052,P086,381,2024-12-09,2024-12-15,DISPATCHED,WH-BANGALORE
SHP05016,S100,P045,481,2023-03-13,2023-03-17,DISPATCHED,WH-BANGALORE
SHP05017,S039,P076,219,2024-11-07,2024-11-14,DISPATCHED,WH-HYDERABAD
SHP05018,S046,P032,357,2024-05-06,2024-05-09,DISPATCHED,WH-BANGALORE
SHP05019,S002,P073,304,2024-05-18,2024-05-23,DISPATCHED,WH-HYDERABAD
SHP05020,S035,P073,172,2024-08-08,2024-08-13,DISPATCHED,WH-HYDERABAD
SHP05021,S035,P051,177,2023-01-12,2023-01-19,DISPATCHED,WH-DELHI
SHP05022,S071,P095,286,2023-07-26,2023-08-02,DISPATCHED,WH-HYDERABAD
SHP05023,S049,P037,359,2024-03-23,2024-03-30,DISPATCHED,WH-BANGALORE
SHP05024,S082,P068,158,2024-10-10,2024-10-13,DISPATCHED,WH-BANGALORE
SHP05025,S093,P030,280,2023-11-22,2023-11-26,DISPATCHED,WH-MUMBAI
SHP05026,S091,P028,159,2023-12-30,2024-01-03,DISPATCHED,WH-HYDERABAD
SHP05027,S097,P052,72,2024-09-26,2024-10-02,DISPATCHED,WH-DELHI
SHP05028,S044,P098,317,2023-05-07,2023-05-10,DISPATCHED,WH-DELHI
SHP05029,S067,P060,188,2023-01-10,2023-01-14,DISPATCHED,WH-BANGALORE
SHP05030,S072,P065,214,2023-04-25,2023-04-29,DISPATCHED,WH-MUMBAI
SHP05031,S036,P005,420,2024-12-04,2024-12-10,DISPATCHED,WH-DELHI
SHP05032,S030,P028,436,2024-05-02,2024-05-07,DISPATCHED,WH-BANGALORE
SHP05033,S090,P079,267,2023-11-06,2023-11-11,DISPATCHED,WH-MUMBAI
SHP05034,S088,P023,340,2024-06-11,2024-06-15,DISPATCHED,WH-DELHI
SHP05035,S099,P054,369,2023-02-28,2023-03-07,DISPATCHED,WH-MUMBAI
SHP05036,S071,P045,75,2024-02-20,2024-02-24,DISPATCHED,WH-HYDERABAD
SHP05037,S023,P048,326,2023-12-03,2023-12-08,DISPATCHED,WH-DELHI
SHP05038,S020,P088,114,2023-09-30,2023-10-07,DISPATCHED,WH-MUMBAI
SHP05039,S008,P089,226,2023-11-11,2023-11-17,DISPATCHED,WH-DELHI
SHP05040,S080,P035,172,2023-04-28,2023-05-02,DISPATCHED,WH-BANGALORE
SHP05041,S013,P051,294,2023-08-13,2023-08-20,DISPATCHED,WH-MUMBAI
SHP05042,S070,P081,366,2023-03-18,2023-03-24,DISPATCHED,WH-HYDERABAD
SHP05043,S036,P041,101,2023-03-08,2023-03-12,DISPATCHED,WH-DELHI
SHP05044,S057,P034,213,2024-02-09,2024-02-13,DISPATCHED,WH-MUMBAI
SHP05045,S080,P084,152,2024-11-04,2024-11-11,DISPATCHED,WH-MUMBAI
SHP05046,S069,P022,417,2024-07-20,2024-07-24,DISPATCHED,WH-HYDERABAD
SHP05047,S050,P014,224,2023-09-16,2023-09-21,DISPATCHED,WH-HYDERABAD
SHP05048,S036,P088,340,2023-08-18,2023-08-24,DISPATCHED,WH-DELHI
SHP05049,S073,P013,448,2024-01-05,2024-01-11,DISPATCHED,WH-DELHI
SHP05050,S033,P018,62,2024-02-25,2024-03-01,DISPATCHED,WH-HYDERABAD
SHP05051,S039,P090,182,2023-09-28,2023-10-04,DISPATCHED,WH-HYDERABAD
SHP05052,S001,P090,251,2023-02-15,2023-02-20,DISPATCHED,WH-HYDERABAD
SHP05053,S031,P079,283,2023-11-09,2023-11-15,DISPATCHED,WH-DELHI
SHP05054,S097,P030,298,2024-12-09,2024-12-16,DISPATCHED,WH-MUMBAI
SHP05055,S075,P011,84,2023-06-14,2023-06-20,DISPATCHED,WH-MUMBAI
SHP05056,S005,P029,275,2024-07-02,2024-07-09,DISPATCHED,WH-HYDERABAD
SHP05057,S064,P024,500,2024-02-12,2024-02-17,DISPATCHED,WH-BANGALORE
SHP05058,S017,P056,331,2024-06-05,2024-06-12,DISPATCHED,WH-BANGALORE
SHP05059,S059,P068,372,2024-09-15,2024-09-19,DISPATCHED,WH-MUMBAI
SHP05060,S073,P001,263,2024-10-08,2024-10-12,DISPATCHED,WH-BANGALORE
SHP05061,S029,P071,87,2023-10-07,2023-10-10,DISPATCHED,WH-BANGALORE
SHP05062,S024,P004,475,2023-04-17,2023-04-23,DISPATCHED,WH-DELHI
SHP05063,S081,P076,191,2024-02-14,2024-02-21,DISPATCHED,WH-BANGALORE
SHP05064,S007,P001,207,2024-01-04,2024-01-09,DISPATCHED,WH-DELHI
SHP05065,S032,P091,122,2024-09-17,2024-09-23,DISPATCHED,WH-HYDERABAD
SHP05066,S006,P002,444,2023-06-17,2023-06-23,DISPATCHED,WH-BANGALORE
SHP05067,S029,P012,227,2023-03-10,2023-03-17,DISPATCHED,WH-DELHI
SHP05068,S090,P015,150,2023-10-12,2023-10-18,DISPATCHED,WH-BANGALORE
SHP05069,S065,P057,95,2024-09-13,2024-09-16,DISPATCHED,WH-MUMBAI
SHP05070,S084,P047,87,2024-08-03,2024-08-07,DISPATCHED,WH-MUMBAI
SHP05071,S072,P039,391,2024-12-07,2024-12-12,DISPATCHED,WH-HYDERABAD
SHP05072,S090,P091,352,2023-06-24,2023-06-30,DISPATCHED,WH-BANGALORE
SHP05073,S024,P066,454,2024-07-21,2024-07-25,DISPATCHED,WH-DELHI
SHP05074,S025,P061,87,2024-12-13,2024-12-19,DISPATCHED,WH-HYDERABAD
SHP05075,S057,P082,239,2024-02-19,2024-02-25,DISPATCHED,WH-MUMBAI
SHP05076,S060,P082,216,2024-01-15,2024-01-21,DISPATCHED,WH-DELHI
SHP05077,S084,P065,245,2024-10-10,2024-10-14,DISPATCHED,WH-DELHI
SHP05078,S069,P066,477,2023-01-15,2023-01-22,DISPATCHED,WH-MUMBAI
SHP05079,S059,P044,164,2024-04-18,2024-04-23,DISPATCHED,WH-MUMBAI
SHP05080,S081,P056,379,2023-11-05,2023-11-11,DISPATCHED,WH-HYDERABAD
SHP05081,S073,P049,455,2023-07-22,2023-07-29,DISPATCHED,WH-MUMBAI
SHP05082,S080,P032,259,2024-04-10,2024-04-14,DISPATCHED,WH-BANGALORE
SHP05083,S018,P054,210,2023-08-08,2023-08-14,DISPATCHED,WH-DELHI
SHP05084,S083,P079,368,2023-08-27,2023-09-02,DISPATCHED,WH-HYDERABAD
SHP05085,S082,P053,127,2024-05-22,2024-05-25,DISPATCHED,WH-HYDERABAD
SHP05086,S055,P044,116,2023-05-02,2023-05-06,DISPATCHED,WH-MUMBAI
SHP05087,S076,P070,391,2023-07-03,2023-07-07,DISPATCHED,WH-BANGALORE
SHP05088,S084,P099,482,2024-08-14,2024-08-20,DISPATCHED,WH-HYDERABAD
SHP05089,S085,P041,319,2024-08-01,2024-08-04,DISPATCHED,WH-MUMBAI
SHP05090,S069,P002,107,2023-01-27,2023-02-01,DISPATCHED,WH-MUMBAI
SHP05091,S061,P042,499,2024-12-19,2024-12-25,DISPATCHED,WH-HYDERABAD
SHP05092,S031,P047,243,2023-01-22,2023-01-29,DISPATCHED,WH-HYDERABAD
SHP05093,S056,P043,292,2024-05-15,2024-05-19,DISPATCHED,WH-MUMBAI
SHP05094,S086,P053,110,2023-07-07,2023-07-11,DISPATCHED,WH-MUMBAI
SHP05095,S030,P050,53,2023-11-12,2023-11-19,DISPATCHED,WH-DELHI
SHP05096,S022,P093,68,2024-11-18,2024-11-21,DISPATCHED,WH-BANGALORE
SHP05097,S045,P054,101,2023-04-27,2023-05-04,DISPATCHED,WH-DELHI
SHP05098,S022,P021,403,2024-02-16,2024-02-21,DISPATCHED,WH-BANGALORE
SHP05099,S020,P057,210,2024-09-04,2024-09-11,DISPATCHED,WH-MUMBAI
SHP05100,S099,P008,64,2023-11-02,2023-11-09,DISPATCHED,WH-DELHI
SHP05101,S001,P015,132,2023-06-03,2023-06-08,DISPATCHED,WH-DELHI
SHP05102,S077,P066,348,2023-07-17,2023-07-24,DISPATCHED,WH-DELHI
SHP05103,S092,P095,384,2023-05-29,2023-06-04,DISPATCHED,WH-BANGALORE
SHP05104,S060,P063,133,2024-03-31,2024-04-07,DISPATCHED,WH-MUMBAI
SHP05105,S011,P058,276,2023-08-13,2023-08-17,DISPATCHED,WH-DELHI
SHP05106,S022,P022,439,2023-07-04,2023-07-08,DISPATCHED,WH-HYDERABAD
SHP05107,S082,P021,274,2024-11-23,2024-11-27,DISPATCHED,WH-HYDERABAD
SHP05108,S056,P062,436,2024-04-29,2024-05-03,DISPATCHED,WH-HYDERABAD
SHP05109,S089,P003,463,2024-12-15,2024-12-18,DISPATCHED,WH-MUMBAI
SHP05110,S084,P002,117,2023-07-13,2023-07-16,DISPATCHED,WH-BANGALORE
SHP05111,S042,P042,412,2023-10-09,2023-10-13,DISPATCHED,WH-MUMBAI
SHP05112,S045,P011,176,2024-02-26,2024-03-01,DISPATCHED,WH-BANGALORE
SHP05113,S083,P064,460,2023-07-31,2023-08-03,DISPATCHED,WH-MUMBAI
SHP05114,S064,P031,369,2024-03-03,2024-03-08,DISPATCHED,WH-MUMBAI
SHP05115,S030,P045,60,2023-03-23,2023-03-28,DISPATCHED,WH-BANGALORE
SHP05116,S100,P021,450,2024-10-03,2024-10-08,DISPATCHED,WH-DELHI
SHP05117,S054,P012,106,2023-08-29,2023-09-01,DISPATCHED,WH-DELHI
SHP05118,S051,P060,385,2024-06-03,2024-06-06,DISPATCHED,WH-DELHI
SHP05119,S061,P027,257,2023-10-02,2023-10-08,DISPATCHED,WH-BANGALORE
SHP05120,S072,P032,304,2024-12-27,2025-01-03,DISPATCHED,WH-BANGALORE
SHP05121,S028,P055,394,2024-08-25,2024-08-31,DISPATCHED,WH-MUMBAI
SHP05122,S035,P035,155,2024-12-14,2024-12-18,DISPATCHED,WH-MUMBAI
SHP05123,S057,P047,343,2024-08-27,2024-09-03,DISPATCHED,WH-HYDERABAD
SHP05124,S033,P006,53,2024-05-12,2024-05-18,DISPATCHED,WH-DELHI
SHP05125,S027,P030,417,2023-11-01,2023-11-07,DISPATCHED,WH-HYDERABAD
